Max,Generations,Min,Avg,Std,Available
5.700000000000000000e+01,1.600000000000000000e+01,1.300000000000000000e+01,2.807999999999999829e+01,1.157900000000000063e+01,8.900000000000000000e+01
5.700000000000000000e+01,1.700000000000000000e+01,2.100000000000000000e+01,3.005999999999999872e+01,1.102250000000000085e+01,8.900000000000000000e+01
5.700000000000000000e+01,1.800000000000000000e+01,2.400000000000000000e+01,3.182999999999999829e+01,1.105899999999999928e+01,8.900000000000000000e+01
5.700000000000000000e+01,1.900000000000000000e+01,2.400000000000000000e+01,3.321000000000000085e+01,1.132280000000000086e+01,8.900000000000000000e+01
5.700000000000000000e+01,2.000000000000000000e+01,2.400000000000000000e+01,3.600000000000000000e+01,1.136839999999999939e+01,8.900000000000000000e+01
6.300000000000000000e+01,2.100000000000000000e+01,2.400000000000000000e+01,3.918999999999999773e+01,1.100060000000000038e+01,8.900000000000000000e+01
6.300000000000000000e+01,2.200000000000000000e+01,2.700000000000000000e+01,4.199000000000000199e+01,9.970449999999999591e+00,8.900000000000000000e+01
6.300000000000000000e+01,2.300000000000000000e+01,3.000000000000000000e+01,4.431000000000000227e+01,8.951750000000000540e+00,8.900000000000000000e+01
6.300000000000000000e+01,2.400000000000000000e+01,3.500000000000000000e+01,4.621000000000000085e+01,7.923759999999999692e+00,8.900000000000000000e+01
6.300000000000000000e+01,2.500000000000000000e+01,4.000000000000000000e+01,4.777000000000000313e+01,7.519120000000000026e+00,8.900000000000000000e+01
6.300000000000000000e+01,2.600000000000000000e+01,4.000000000000000000e+01,4.940999999999999659e+01,7.340429999999999566e+00,8.900000000000000000e+01
6.300000000000000000e+01,2.700000000000000000e+01,4.000000000000000000e+01,5.093999999999999773e+01,6.742140000000000022e+00,8.900000000000000000e+01
6.300000000000000000e+01,2.800000000000000000e+01,4.000000000000000000e+01,5.189999999999999858e+01,6.314269999999999605e+00,8.900000000000000000e+01
6.300000000000000000e+01,2.900000000000000000e+01,4.200000000000000000e+01,5.339999999999999858e+01,4.949749999999999872e+00,8.900000000000000000e+01
6.300000000000000000e+01,3.000000000000000000e+01,4.400000000000000000e+01,5.440999999999999659e+01,4.005230000000000068e+00,8.900000000000000000e+01
6.300000000000000000e+01,3.100000000000000000e+01,4.800000000000000000e+01,5.553999999999999915e+01,2.495680000000000121e+00,8.900000000000000000e+01
6.300000000000000000e+01,3.200000000000000000e+01,5.400000000000000000e+01,5.643999999999999773e+01,1.583159999999999901e+00,8.900000000000000000e+01
6.300000000000000000e+01,3.300000000000000000e+01,5.600000000000000000e+01,5.653000000000000114e+01,1.532680000000000042e+00,8.900000000000000000e+01
6.300000000000000000e+01,3.400000000000000000e+01,5.600000000000000000e+01,5.657999999999999829e+01,1.569590000000000041e+00,8.900000000000000000e+01
6.300000000000000000e+01,3.500000000000000000e+01,5.600000000000000000e+01,5.657999999999999829e+01,1.569590000000000041e+00,8.900000000000000000e+01
6.300000000000000000e+01,3.600000000000000000e+01,5.600000000000000000e+01,5.659000000000000341e+01,1.569039999999999990e+00,8.900000000000000000e+01
6.300000000000000000e+01,3.700000000000000000e+01,5.600000000000000000e+01,5.667000000000000171e+01,1.661659999999999915e+00,8.900000000000000000e+01
6.300000000000000000e+01,3.800000000000000000e+01,5.600000000000000000e+01,5.677000000000000313e+01,1.742729999999999890e+00,8.900000000000000000e+01
6.300000000000000000e+01,3.900000000000000000e+01,5.600000000000000000e+01,5.684000000000000341e+01,1.770420000000000105e+00,8.900000000000000000e+01
6.300000000000000000e+01,4.000000000000000000e+01,5.600000000000000000e+01,5.700999999999999801e+01,1.889420000000000099e+00,8.900000000000000000e+01
6.300000000000000000e+01,4.100000000000000000e+01,5.600000000000000000e+01,5.709000000000000341e+01,1.975319999999999965e+00,8.900000000000000000e+01
6.300000000000000000e+01,4.200000000000000000e+01,5.600000000000000000e+01,5.710999999999999943e+01,1.974310000000000009e+00,8.900000000000000000e+01
6.300000000000000000e+01,4.300000000000000000e+01,5.600000000000000000e+01,5.729999999999999716e+01,2.114240000000000119e+00,8.900000000000000000e+01
6.500000000000000000e+01,4.400000000000000000e+01,5.600000000000000000e+01,5.767000000000000171e+01,2.366659999999999986e+00,8.900000000000000000e+01
6.900000000000000000e+01,4.500000000000000000e+01,5.600000000000000000e+01,5.815999999999999659e+01,2.733929999999999971e+00,8.900000000000000000e+01
6.900000000000000000e+01,4.600000000000000000e+01,5.600000000000000000e+01,5.859000000000000341e+01,2.891700000000000159e+00,8.900000000000000000e+01
6.900000000000000000e+01,4.700000000000000000e+01,5.600000000000000000e+01,5.929999999999999716e+01,3.008319999999999883e+00,8.900000000000000000e+01
6.900000000000000000e+01,4.800000000000000000e+01,5.600000000000000000e+01,5.985999999999999943e+01,2.849629999999999885e+00,8.900000000000000000e+01
7.300000000000000000e+01,4.900000000000000000e+01,5.700000000000000000e+01,6.067999999999999972e+01,2.842109999999999914e+00,8.900000000000000000e+01
7.300000000000000000e+01,5.000000000000000000e+01,5.800000000000000000e+01,6.132000000000000028e+01,2.810270000000000046e+00,8.900000000000000000e+01
8.300000000000000000e+01,5.100000000000000000e+01,5.800000000000000000e+01,6.199000000000000199e+01,3.488539999999999974e+00,8.900000000000000000e+01
8.400000000000000000e+01,5.200000000000000000e+01,5.900000000000000000e+01,6.290999999999999659e+01,4.252279999999999838e+00,8.900000000000000000e+01
8.800000000000000000e+01,5.300000000000000000e+01,6.000000000000000000e+01,6.371000000000000085e+01,4.817249999999999588e+00,8.900000000000000000e+01
8.800000000000000000e+01,5.400000000000000000e+01,6.100000000000000000e+01,6.470999999999999375e+01,5.568290000000000184e+00,8.900000000000000000e+01
8.800000000000000000e+01,5.500000000000000000e+01,6.200000000000000000e+01,6.545999999999999375e+01,6.370899999999999785e+00,8.900000000000000000e+01
8.800000000000000000e+01,5.600000000000000000e+01,6.200000000000000000e+01,6.623999999999999488e+01,6.906690000000000218e+00,8.900000000000000000e+01
8.800000000000000000e+01,5.700000000000000000e+01,6.200000000000000000e+01,6.682999999999999829e+01,6.877580000000000027e+00,8.900000000000000000e+01
8.800000000000000000e+01,5.800000000000000000e+01,6.300000000000000000e+01,6.770000000000000284e+01,7.271180000000000199e+00,8.900000000000000000e+01
8.800000000000000000e+01,5.900000000000000000e+01,6.300000000000000000e+01,6.839000000000000057e+01,7.615639999999999965e+00,8.900000000000000000e+01
8.800000000000000000e+01,6.000000000000000000e+01,6.300000000000000000e+01,6.940000000000000568e+01,8.089499999999999247e+00,8.900000000000000000e+01
8.800000000000000000e+01,6.100000000000000000e+01,6.300000000000000000e+01,7.106000000000000227e+01,8.912710000000000576e+00,8.900000000000000000e+01
8.800000000000000000e+01,6.200000000000000000e+01,6.300000000000000000e+01,7.232999999999999829e+01,8.938739999999999242e+00,8.900000000000000000e+01
8.800000000000000000e+01,6.300000000000000000e+01,6.400000000000000000e+01,7.415000000000000568e+01,9.127290000000000347e+00,8.900000000000000000e+01
8.800000000000000000e+01,6.400000000000000000e+01,6.500000000000000000e+01,7.543000000000000682e+01,9.024689999999999657e+00,8.900000000000000000e+01
8.800000000000000000e+01,6.500000000000000000e+01,6.500000000000000000e+01,7.820000000000000284e+01,8.315049999999999386e+00,8.900000000000000000e+01
8.800000000000000000e+01,6.600000000000000000e+01,6.900000000000000000e+01,8.087999999999999545e+01,7.094050000000000189e+00,8.900000000000000000e+01
8.800000000000000000e+01,6.700000000000000000e+01,7.100000000000000000e+01,8.279999999999999716e+01,5.723639999999999617e+00,8.900000000000000000e+01
8.800000000000000000e+01,6.800000000000000000e+01,7.600000000000000000e+01,8.414000000000000057e+01,4.732910000000000394e+00,8.900000000000000000e+01
8.800000000000000000e+01,6.900000000000000000e+01,7.900000000000000000e+01,8.631000000000000227e+01,2.640810000000000102e+00,8.900000000000000000e+01
8.800000000000000000e+01,7.000000000000000000e+01,8.500000000000000000e+01,8.770999999999999375e+01,8.160269999999999468e-01,8.900000000000000000e+01
8.800000000000000000e+01,7.100000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,7.200000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,7.300000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,7.400000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,7.500000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,7.600000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,7.700000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,7.800000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,7.900000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,8.000000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,8.100000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,8.200000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,8.300000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,8.400000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,8.500000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,8.600000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,8.700000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.800000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.900000000000000000e+01,8.900000000000000000e+01,8.800000000000000000e+01,8.801000000000000512e+01,9.949869999999999548e-02,8.900000000000000000e+01
