Max,Generations,Min,Avg,Std,Available
7.800000000000000000e+01,3.300000000000000000e+01,5.700000000000000000e+01,5.842000000000000171e+01,3.470390000000000086e+00,8.900000000000000000e+01
7.800000000000000000e+01,3.400000000000000000e+01,5.700000000000000000e+01,5.852000000000000313e+01,3.459709999999999841e+00,8.900000000000000000e+01
7.800000000000000000e+01,3.500000000000000000e+01,5.700000000000000000e+01,5.860999999999999943e+01,3.449329999999999785e+00,8.900000000000000000e+01
7.900000000000000000e+01,3.600000000000000000e+01,5.700000000000000000e+01,5.895000000000000284e+01,3.970829999999999860e+00,8.900000000000000000e+01
7.900000000000000000e+01,3.700000000000000000e+01,5.700000000000000000e+01,5.922999999999999687e+01,4.381450000000000067e+00,8.900000000000000000e+01
7.900000000000000000e+01,3.800000000000000000e+01,5.700000000000000000e+01,5.940999999999999659e+01,4.322259999999999991e+00,8.900000000000000000e+01
8.000000000000000000e+01,3.900000000000000000e+01,5.800000000000000000e+01,6.036999999999999744e+01,5.561749999999999972e+00,8.900000000000000000e+01
8.000000000000000000e+01,4.000000000000000000e+01,5.800000000000000000e+01,6.077000000000000313e+01,5.777289999999999814e+00,8.900000000000000000e+01
8.000000000000000000e+01,4.100000000000000000e+01,5.800000000000000000e+01,6.135000000000000142e+01,6.388069999999999915e+00,8.900000000000000000e+01
8.000000000000000000e+01,4.200000000000000000e+01,5.800000000000000000e+01,6.238000000000000256e+01,7.048090000000000188e+00,8.900000000000000000e+01
8.000000000000000000e+01,4.300000000000000000e+01,5.800000000000000000e+01,6.325000000000000000e+01,7.377500000000000391e+00,8.900000000000000000e+01
8.100000000000000000e+01,4.400000000000000000e+01,5.800000000000000000e+01,6.479999999999999716e+01,8.135109999999999175e+00,8.900000000000000000e+01
8.100000000000000000e+01,4.500000000000000000e+01,5.800000000000000000e+01,6.582999999999999829e+01,8.355900000000000105e+00,8.900000000000000000e+01
8.100000000000000000e+01,4.600000000000000000e+01,5.800000000000000000e+01,6.793000000000000682e+01,8.320159999999999556e+00,8.900000000000000000e+01
8.100000000000000000e+01,4.700000000000000000e+01,5.900000000000000000e+01,7.079999999999999716e+01,7.851110000000000255e+00,8.900000000000000000e+01
8.100000000000000000e+01,4.800000000000000000e+01,6.100000000000000000e+01,7.295999999999999375e+01,7.017009999999999970e+00,8.900000000000000000e+01
8.100000000000000000e+01,4.900000000000000000e+01,6.500000000000000000e+01,7.587000000000000455e+01,5.066860000000000142e+00,8.900000000000000000e+01
8.100000000000000000e+01,5.000000000000000000e+01,7.400000000000000000e+01,7.818000000000000682e+01,1.966620000000000035e+00,8.900000000000000000e+01
8.100000000000000000e+01,5.100000000000000000e+01,7.700000000000000000e+01,7.893999999999999773e+01,1.164649999999999963e+00,8.900000000000000000e+01
8.100000000000000000e+01,5.200000000000000000e+01,7.800000000000000000e+01,7.926999999999999602e+01,9.783150000000000457e-01,8.900000000000000000e+01
8.100000000000000000e+01,5.300000000000000000e+01,7.800000000000000000e+01,7.954000000000000625e+01,8.296989999999999643e-01,8.900000000000000000e+01
8.100000000000000000e+01,5.400000000000000000e+01,7.900000000000000000e+01,7.976999999999999602e+01,8.106170000000000320e-01,8.900000000000000000e+01
8.100000000000000000e+01,5.500000000000000000e+01,7.900000000000000000e+01,7.993999999999999773e+01,7.851110000000000033e-01,8.900000000000000000e+01
8.100000000000000000e+01,5.600000000000000000e+01,7.900000000000000000e+01,8.012000000000000455e+01,7.110560000000000214e-01,8.900000000000000000e+01
8.100000000000000000e+01,5.700000000000000000e+01,7.900000000000000000e+01,8.039000000000000057e+01,5.078390000000000404e-01,8.900000000000000000e+01
8.100000000000000000e+01,5.800000000000000000e+01,8.000000000000000000e+01,8.050000000000000000e+01,5.000000000000000000e-01,8.900000000000000000e+01
8.100000000000000000e+01,5.900000000000000000e+01,8.000000000000000000e+01,8.062999999999999545e+01,4.828040000000000109e-01,8.900000000000000000e+01
8.100000000000000000e+01,6.000000000000000000e+01,8.000000000000000000e+01,8.079999999999999716e+01,4.000000000000000222e-01,8.900000000000000000e+01
8.100000000000000000e+01,6.100000000000000000e+01,8.000000000000000000e+01,8.093000000000000682e+01,2.551470000000000127e-01,8.900000000000000000e+01
8.100000000000000000e+01,6.200000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,6.300000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,6.400000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,6.500000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,6.600000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,6.700000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,6.800000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,6.900000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,7.000000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,7.100000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,7.200000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,7.300000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,7.400000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,7.500000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,7.600000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,7.700000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,7.800000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,7.900000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,8.000000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,8.200000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,8.300000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,8.400000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,8.500000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,8.600000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,8.700000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,8.800000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,8.900000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,9.000000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,9.100000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,9.200000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,9.300000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,9.400000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,9.500000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,9.600000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,9.700000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,9.800000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,9.900000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.000000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.010000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.020000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.030000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.040000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.050000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.060000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.070000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.080000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.090000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.100000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.110000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.120000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.130000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.140000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.150000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.160000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.170000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.180000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.190000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.200000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.210000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.220000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.230000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.240000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.250000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.260000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.270000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.280000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.290000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.300000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.310000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.320000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.330000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.340000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.350000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.360000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.370000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.380000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.390000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.400000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.410000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.420000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.430000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.440000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.450000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.460000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.470000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.100000000000000000e+01,1.480000000000000000e+02,8.100000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.300000000000000000e+01,1.490000000000000000e+02,8.100000000000000000e+01,8.101999999999999602e+01,1.989970000000000072e-01,8.900000000000000000e+01
8.300000000000000000e+01,1.500000000000000000e+02,8.100000000000000000e+01,8.101999999999999602e+01,1.989970000000000072e-01,8.900000000000000000e+01
8.300000000000000000e+01,1.510000000000000000e+02,8.100000000000000000e+01,8.104000000000000625e+01,2.800000000000000266e-01,8.900000000000000000e+01
8.300000000000000000e+01,1.520000000000000000e+02,8.100000000000000000e+01,8.106000000000000227e+01,3.411739999999999773e-01,8.900000000000000000e+01
8.300000000000000000e+01,1.530000000000000000e+02,8.100000000000000000e+01,8.107999999999999829e+01,3.919179999999999886e-01,8.900000000000000000e+01
8.300000000000000000e+01,1.540000000000000000e+02,8.100000000000000000e+01,8.114000000000000057e+01,5.102940000000000254e-01,8.900000000000000000e+01
8.300000000000000000e+01,1.550000000000000000e+02,8.100000000000000000e+01,8.120000000000000284e+01,5.999999999999999778e-01,8.900000000000000000e+01
8.300000000000000000e+01,1.560000000000000000e+02,8.100000000000000000e+01,8.125000000000000000e+01,6.538350000000000550e-01,8.900000000000000000e+01
8.300000000000000000e+01,1.570000000000000000e+02,8.100000000000000000e+01,8.143999999999999773e+01,8.163329999999999753e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.580000000000000000e+02,8.100000000000000000e+01,8.167000000000000171e+01,9.492629999999999679e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.590000000000000000e+02,8.100000000000000000e+01,8.187000000000000455e+01,1.006529999999999925e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.600000000000000000e+02,8.100000000000000000e+01,8.210999999999999943e+01,9.888879999999999892e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.610000000000000000e+02,8.100000000000000000e+01,8.240999999999999659e+01,8.842510000000000092e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.620000000000000000e+02,8.200000000000000000e+01,8.287000000000000455e+01,4.160530000000000062e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.630000000000000000e+02,8.300000000000000000e+01,8.304999999999999716e+01,2.179449999999999998e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.640000000000000000e+02,8.300000000000000000e+01,8.306000000000000227e+01,2.374870000000000037e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.650000000000000000e+02,8.300000000000000000e+01,8.306999999999999318e+01,2.551470000000000127e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.660000000000000000e+02,8.300000000000000000e+01,8.309999999999999432e+01,2.999999999999999889e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.670000000000000000e+02,8.300000000000000000e+01,8.310999999999999943e+01,3.128900000000000015e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.680000000000000000e+02,8.300000000000000000e+01,8.312999999999999545e+01,3.363030000000000186e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.690000000000000000e+02,8.300000000000000000e+01,8.317000000000000171e+01,3.756329999999999947e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.700000000000000000e+02,8.300000000000000000e+01,8.323999999999999488e+01,4.270829999999999904e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.710000000000000000e+02,8.300000000000000000e+01,8.329999999999999716e+01,4.582579999999999987e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.720000000000000000e+02,8.300000000000000000e+01,8.340000000000000568e+01,4.898980000000000001e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.730000000000000000e+02,8.300000000000000000e+01,8.353000000000000114e+01,4.990990000000000149e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.740000000000000000e+02,8.300000000000000000e+01,8.368999999999999773e+01,4.624929999999999874e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.750000000000000000e+02,8.300000000000000000e+01,8.390000000000000568e+01,2.999999999999999889e-01,8.900000000000000000e+01
8.400000000000000000e+01,1.760000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.770000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.780000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.790000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.800000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.810000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.820000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.830000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.840000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.850000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.860000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.870000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.880000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.890000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.900000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.910000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
8.400000000000000000e+01,1.920000000000000000e+02,8.400000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
